STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
74486094789,2016-07-01,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",73.7,0,63.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,78.7,0,68.7,0,0.00,I,999.9,000000
72295023174,2016-07-01,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",74.2,0,64.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,79.2,0,69.2,0,0.00,I,999.9,000000
72530094846,2016-07-02,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",72.7,0,62.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,77.7,0,67.7,0,0.00,I,999.9,000000
74486094789,2016-07-02,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",72.5,0,62.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,77.5,0,67.5,0,0.00,I,999.9,000000
72295023174,2016-07-02,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",67.8,0,57.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,72.8,0,62.8,0,0.00,I,999.9,000000
72530094846,2016-07-03,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",75.6,0,65.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.6,0,70.6,0,0.00,I,999.9,000000
74486094789,2016-07-03,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",73.4,0,63.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,78.4,0,68.4,0,0.00,I,999.9,000000
72295023174,2016-07-03,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",78.3,0,68.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,83.3,0,73.3,0,0.00,I,999.9,000000
72530094846,2016-07-04,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",79.1,0,69.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,84.1,0,74.1,0,0.00,I,999.9,000000
74486094789,2016-07-04,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",80.0,0,70.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,85.0,0,75.0,0,0.00,I,999.9,000000
72295023174,2016-07-04,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",73.9,0,63.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,78.9,0,68.9,0,0.00,I,999.9,000000
72530094846,2016-07-05,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",87.0,0,77.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,92.0,0,82.0,0,0.00,I,999.9,000000
74486094789,2016-07-05,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",78.3,0,68.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,83.3,0,73.3,0,0.00,I,999.9,000000
72295023174,2016-07-05,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",74.8,0,64.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,79.8,0,69.8,0,0.00,I,999.9,000000
72530094846,2016-07-06,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",79.3,0,69.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,84.3,0,74.3,0,0.00,I,999.9,000000
74486094789,2016-07-06,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",78.0,0,68.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,83.0,0,73.0,0,0.00,I,999.9,000000
72295023174,2016-07-06,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",71.5,0,61.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,76.5,0,66.5,0,0.00,I,999.9,000000
72530094846,2016-07-07,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",79.5,0,69.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,84.5,0,74.5,0,0.00,I,999.9,000000
74486094789,2016-07-07,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",83.1,0,73.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,88.1,0,78.1,0,0.00,I,999.9,000000
72295023174,2016-07-07,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",68.2,0,58.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,73.2,0,63.2,0,0.00,I,999.9,000000
72530094846,2016-07-08,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",81.0,0,71.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,86.0,0,76.0,0,0.00,I,999.9,000000
74486094789,2016-07-08,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",83.3,0,73.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,88.3,0,78.3,0,0.00,I,999.9,000000
72295023174,2016-07-08,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",70.6,0,60.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,75.6,0,65.6,0,0.00,I,999.9,000000
72530094846,2016-07-09,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",72.4,0,62.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,77.4,0,67.4,0,0.00,I,999.9,000000
74486094789,2016-07-09,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",72.9,0,62.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,77.9,0,67.9,0,0.00,I,999.9,000000
72295023174,2016-07-09,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",69.9,0,59.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,74.9,0,64.9,0,0.00,I,999.9,000000
72530094846,2016-07-10,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",81.0,0,71.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,86.0,0,76.0,0,0.00,I,999.9,000000
74486094789,2016-07-10,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",78.4,0,68.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,83.4,0,73.4,0,0.00,I,999.9,000000
72295023174,2016-07-10,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",69.9,0,59.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,74.9,0,64.9,0,0.00,I,999.9,000000
72530094846,2016-07-11,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",76.3,0,66.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.3,0,71.3,0,0.00,I,999.9,000000
74486094789,2016-07-11,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",79.5,0,69.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,84.5,0,74.5,0,0.00,I,999.9,000000
72295023174,2016-07-11,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",70.2,0,60.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,75.2,0,65.2,0,0.00,I,999.9,000000
72530094846,2016-07-12,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",76.5,0,66.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.5,0,71.5,0,0.00,I,999.9,000000
74486094789,2016-07-12,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.6,0,65.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.6,0,70.6,0,0.00,I,999.9,000000
72295023174,2016-07-12,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",79.3,0,69.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,84.3,0,74.3,0,0.00,I,999.9,000000
72530094846,2016-07-13,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",81.3,0,71.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,86.3,0,76.3,0,0.00,I,999.9,000000
74486094789,2016-07-13,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",78.0,0,68.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,83.0,0,73.0,0,0.00,I,999.9,000000
72295023174,2016-07-13,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",60.0,0,50.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,65.0,0,55.0,0,0.00,I,999.9,000000
72530094846,2016-07-14,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",84.6,0,74.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,89.6,0,79.6,0,0.00,I,999.9,000000
74486094789,2016-07-14,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",78.0,0,68.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,83.0,0,73.0,0,0.00,I,999.9,000000
72295023174,2016-07-14,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",67.4,0,57.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,72.4,0,62.4,0,0.00,I,999.9,000000
72530094846,2016-07-15,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",78.0,0,68.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,83.0,0,73.0,0,0.00,I,999.9,000000
74486094789,2016-07-15,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.3,0,66.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.3,0,71.3,0,0.00,I,999.9,000000
72295023174,2016-07-15,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",75.6,0,65.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.6,0,70.6,0,0.00,I,999.9,000000
72530094846,2016-07-16,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",76.0,0,66.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.0,0,71.0,0,0.00,I,999.9,000000
74486094789,2016-07-16,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",83.8,0,73.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,88.8,0,78.8,0,0.00,I,999.9,000000
72295023174,2016-07-16,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",64.9,0,54.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,69.9,0,59.9,0,0.00,I,999.9,000000
72530094846,2016-07-17,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",75.9,0,65.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.9,0,70.9,0,0.00,I,999.9,000000
74486094789,2016-07-17,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",94.8,0,84.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,99.8,0,89.8,0,0.00,I,999.9,000000
72295023174,2016-07-17,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",71.5,0,61.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,76.5,0,66.5,0,0.00,I,999.9,000000
72530094846,2016-07-18,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",85.1,0,75.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,90.1,0,80.1,0,0.00,I,999.9,000000
74486094789,2016-07-18,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",80.2,0,70.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,85.2,0,75.2,0,0.00,I,999.9,000000
72295023174,2016-07-18,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",71.8,0,61.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,76.8,0,66.8,0,0.00,I,999.9,000000
72530094846,2016-07-19,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",76.5,0,66.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.5,0,71.5,0,0.00,I,999.9,000000
74486094789,2016-07-19,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.9,0,66.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.9,0,71.9,0,0.00,I,999.9,000000
72295023174,2016-07-19,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",71.5,0,61.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,76.5,0,66.5,0,0.00,I,999.9,000000
72530094846,2016-07-20,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",75.4,0,65.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.4,0,70.4,0,0.00,I,999.9,000000
74486094789,2016-07-20,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",84.3,0,74.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,89.3,0,79.3,0,0.00,I,999.9,000000
72295023174,2016-07-20,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",73.8,0,63.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,78.8,0,68.8,0,0.00,I,999.9,000000
72530094846,2016-07-21,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",67.4,0,57.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,72.4,0,62.4,0,0.00,I,999.9,000000
74486094789,2016-07-21,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.9,0,66.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.9,0,71.9,0,0.00,I,999.9,000000
72295023174,2016-07-21,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",71.4,0,61.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,76.4,0,66.4,0,0.00,I,999.9,000000
72530094846,2016-07-22,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",76.6,0,66.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.6,0,71.6,0,0.00,I,999.9,000000
74486094789,2016-07-22,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.6,0,66.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.6,0,71.6,0,0.00,I,999.9,000000
72295023174,2016-07-22,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",70.3,0,60.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,75.3,0,65.3,0,0.00,I,999.9,000000
72530094846,2016-07-23,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",77.9,0,67.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,82.9,0,72.9,0,0.00,I,999.9,000000
74486094789,2016-07-23,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",81.3,0,71.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,86.3,0,76.3,0,0.00,I,999.9,000000
72295023174,2016-07-23,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",75.8,0,65.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.8,0,70.8,0,0.00,I,999.9,000000
72530094846,2016-07-24,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",82.6,0,72.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,87.6,0,77.6,0,0.00,I,999.9,000000
74486094789,2016-07-24,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",83.0,0,73.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,88.0,0,78.0,0,0.00,I,999.9,000000
72295023174,2016-07-24,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",73.1,0,63.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,78.1,0,68.1,0,0.00,I,999.9,000000
72530094846,2016-07-25,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",87.0,0,77.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,92.0,0,82.0,0,0.00,I,999.9,000000
74486094789,2016-07-25,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.5,0,66.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.5,0,71.5,0,0.00,I,999.9,000000
72295023174,2016-07-25,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",69.9,0,59.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,74.9,0,64.9,0,0.00,I,999.9,000000
72530094846,2016-07-26,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",79.8,0,69.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,84.8,0,74.8,0,0.00,I,999.9,000000
74486094789,2016-07-26,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",82.4,0,72.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,87.4,0,77.4,0,0.00,I,999.9,000000
72295023174,2016-07-26,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",69.3,0,59.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,74.3,0,64.3,0,0.00,I,999.9,000000
72530094846,2016-07-27,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",74.6,0,64.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,79.6,0,69.6,0,0.00,I,999.9,000000
74486094789,2016-07-27,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",74.2,0,64.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,79.2,0,69.2,0,0.00,I,999.9,000000
72295023174,2016-07-27,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",65.8,0,55.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,70.8,0,60.8,0,0.00,I,999.9,000000
72530094846,2016-07-28,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",77.2,0,67.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,82.2,0,72.2,0,0.00,I,999.9,000000
74486094789,2016-07-28,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",79.1,0,69.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,84.1,0,74.1,0,0.00,I,999.9,000000
72295023174,2016-07-28,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",74.9,0,64.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,79.9,0,69.9,0,0.00,I,999.9,000000
72530094846,2016-07-29,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",84.2,0,74.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,89.2,0,79.2,0,0.00,I,999.9,000000
74486094789,2016-07-29,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",70.0,0,60.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,75.0,0,65.0,0,0.00,I,999.9,000000
72295023174,2016-07-29,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",70.0,0,60.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,75.0,0,65.0,0,0.00,I,999.9,000000
72530094846,2016-07-30,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",73.0,0,63.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,78.0,0,68.0,0,0.00,I,999.9,000000
74486094789,2016-07-30,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",77.7,0,67.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,82.7,0,72.7,0,0.00,I,999.9,000000
72295023174,2016-07-30,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",74.4,0,64.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,79.4,0,69.4,0,0.00,I,999.9,000000
72530094846,2016-07-31,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",73.4,0,63.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,78.4,0,68.4,0,0.00,I,999.9,000000
74486094789,2016-07-31,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",77.8,0,67.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,82.8,0,72.8,0,0.00,I,999.9,000000
72295023174,2016-07-31,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",72.8,0,62.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,77.8,0,67.8,0,0.00,I,999.9,000000
72530094846,2016-08-01,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",80.4,0,70.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,85.4,0,75.4,0,0.00,I,999.9,000000
74486094789,2016-08-01,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",79.3,0,69.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,84.3,0,74.3,0,0.00,I,999.9,000000
72295023174,2016-08-01,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",67.8,0,57.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,72.8,0,62.8,0,0.00,I,999.9,000000
72530094846,2016-08-02,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",72.3,0,62.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,77.3,0,67.3,0,0.00,I,999.9,000000
74486094789,2016-08-02,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",80.2,0,70.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,85.2,0,75.2,0,0.00,I,999.9,000000
72295023174,2016-08-02,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",69.3,0,59.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,74.3,0,64.3,0,0.00,I,999.9,000000
72530094846,2016-08-03,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",75.6,0,65.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.6,0,70.6,0,0.00,I,999.9,000000
74486094789,2016-08-03,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",83.7,0,73.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,88.7,0,78.7,0,0.00,I,999.9,000000
72295023174,2016-08-03,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",72.2,0,62.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,77.2,0,67.2,0,0.00,I,999.9,000000
72530094846,2016-08-04,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",81.4,0,71.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,86.4,0,76.4,0,0.00,I,999.9,000000
74486094789,2016-08-04,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.2,0,65.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.2,0,70.2,0,0.00,I,999.9,000000
72295023174,2016-08-04,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",75.4,0,65.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.4,0,70.4,0,0.00,I,999.9,000000
72530094846,2016-08-05,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",73.8,0,63.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,78.8,0,68.8,0,0.00,I,999.9,000000
74486094789,2016-08-05,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.7,0,65.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.7,0,70.7,0,0.00,I,999.9,000000
72295023174,2016-08-05,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",69.5,0,59.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,74.5,0,64.5,0,0.00,I,999.9,000000
72530094846,2016-08-06,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",82.8,0,72.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,87.8,0,77.8,0,0.00,I,999.9,000000
74486094789,2016-08-06,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.4,0,66.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.4,0,71.4,0,0.00,I,999.9,000000
72295023174,2016-08-06,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",68.8,0,58.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,73.8,0,63.8,0,0.00,I,999.9,000000
72530094846,2016-08-07,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",66.9,0,56.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,71.9,0,61.9,0,0.00,I,999.9,000000
